,SCENE 5.  ,INT: PHOTOGRAPHIC STUDIO.  11.00AM.,"Florrie goes to see Kitty.  Victor has been to see Florrie and left another expensive present for Kitty.  Kitty is uninterested and Florrie becomes more insistent that she makes an effort to snap out of it.  But Kitty is becoming increasingly strange and vague about everything except Dieter and on that subject she is adamant that if he had died she would know.  She would feel it in her heart and soul.  Florrie reasons with her that if he wasnêt dead he would have got in touch to put her mind at rest.  However, since Florrie lied to her last week, Kitty wonêt now accept a thing she says.  She accuses her mother of being pleased heês gone because being German he was now an embarrassment.  Florrie says yes maybe but not nearly so much of an embarrassment, nay downright shame of having an unwed daughter in the family way.  Itês as though Kitty has forgotten all about being pregnant and when Florrie leaves sheês more worried about her daughter than ever.","Florrie, Kitty"
,SCENE 6.  ,EXT.  THE LEAS.  12.00 AM.,"Ralph and Isabel walk along the front.  She asks where they are going.  He says nowhere.  He just wanted to hear her voice and thinks that if they look as though they are purposefully walking towards the church no one will suspect anything and, being out in the open, they wonêt be tempted to do anything untoward.  She says that she didnêt think temptation per se was wrong _ only succumbing to it.  He laughs and asks her if she studied Theology at university too.  Florrie catches up with them.  She begs to have a word with Ralph.  Isabel says sheêll go on to the church hall.  But Florrie insists she stay.  She has something to ask them and itês difficult.  It involves one of her children.  Ralph and Isabel fear the worst.  Has Adam told Florrie about the lightening kiss? But no she tells them about Kitty and how she wonêt accept the death of Dieter.  There is an exchange the sub-text of which is that itês difficult to let go of someone you love whatever the circumstances.  Ralph then says it is very difficult to believe someone has died if you do not see the body and says if it will help, he will do a little sort of informal but obviously not proper funeral service by the water.  Florrie thinks this is a very good idea wants it to be as soon as possible.  It might help Kitty to be able to say good bye.  He suggests tomorrow.  Florrie thanks him and asks for reassurance that it isnêt treason to say a fond farewell to a German.  When Florrieês gone, Isabel questions Ralph.  Doesnêt he have a prayer meeting tomorrow evening? He says yes but heês sure he can do both or leave the curate in charge of the prayer meeting.  He tells her he didnêt want to agree to do it on Thursday because thatês his day off and he was thinking of taking that trip to Hythe where they have a Childrenês mission, he thought he would ask them about it and was wondering if sheêd like to accompany him?","Ralph, Isabel, Florrie"
17TH SEPTEMBER,WEDNESDAY ,,,
,1,INT.  PHOTOGRAPHIC STUDIO.,Ottoline plucks up the courage to go back to the shop.  Kitty tries to explain that Lillian said it would be better and cheaper for her to take the photo to the Folkestone Herald and they will print it for her under missing persons.  Ottoline canêt understand.  So Kitty says to come back later when Lillian will be there to explain.,"Ottoline, Kitty"
,SCENE 2.,THE BAKERêS SHOP.,Jessie is having a one-sided conversation with Henri about the pastry sheês eating which heês made.  ,Jessie (Henri)
,,,What do they call this in your country? I tell you what they call it in English? De-lici-ous.  Is it alright if I take one for Adam? _ You know my friend? The one who thought you were a spy.  You know he was struck by lightning and I think it might have like got in his brain and made it a bit fried up but then I thought you might be a lady and thereês supposed to be nothing wrong with my brain.  Is it alright if I take another cake? Iêve eaten Adamês by mistake.,
,SCENE 3.,PHOTOGRAPHIC STUDIO.  PM.,"Adam comes in to see Kitty talks about the service the vicar is having by the harbour for Dieter.  Kitty seemingly quite cold and detached about it.  Adam says would it be alright with her if - while the vicar was talking about Dieter - he Adam could think about Sam because he didnêt get to go to Samês funeral either.  She says she doesnêt care what he thinks about and would he stop fiddling about and go.  Heês making the shop look untidy.  He is about to go when he sees the photo of Henri and becomes very excited.  Where did she get it? She explains a woman came in saying it was her husband but Kitty didnêt know any more than that, not his name, not her name, nothing.  Adam wants to take the photo and show Henri but Kitty says the woman is coming back that day and he canêt have it.  He says heêll mind the shop if sheêll go and get Jessie.  Kitty refuses.  He says that heêll have to wait in the shop until she arrives and take her to Henri.  Kitty says that they only have the womanês word heês her husband.  Maybe sheês come to make trouble.  Adam thinks that could be possible.  Then he arrives at a solution.  Heêll make a drawing of the photo and take it to Henri first.  Kitty points out that thereês no point in making a drawing of the photo.  Itês definitely Henri.  Adam should go and find him and ask him is his wife a stout woman with brown hair.  If she is he should come to the photographersê studio.  Adam rushes off.  Florrie comes in.  She confides that she thinks Adams too young to come to the service for Dieter but Kitty says that they should let him.  All things considered sheês surprised Florrie didnêt lie about Samês death as well.  This is too close to the mark for Florrie.  She leaves stung.","Adam, Kitty, Florrie"
,SCENE 4.  ,INT.  THE BAKERS.,"Adam runs in all excited trying to get Henri to come to the studio.  He tries to explain in French but it translates as, Çyour grand farm with brown horses she is photographer.ê Henri canêt understand and wonêt be persuaded to leave the Bakery.  Mr Moore would go berserk.  Itês more than his jobês worth.  ",Adam (Henri)
,SCENE 5.  ,EXT.  THE LEAS.,Ralph asks Isabel to come to the service for Dieter.  Dorothea canêt come sheêll be looking after the baby.  Besides itês too cold for the baby to be out.  Isabel agrees.,"Ralph, Isabel"
,SCENE 6.  ,EXT.  SEA FRONT BY HARBOUR.,"Jessie finds Adam and gives him the pastry Henri made.  They see PC Stone and hide.  Jessie admits to Adam that the she made up the flag-waving spy.  Stone thinks heês so clever but if he was heêd know women always hang the washing out on a Monday.  Adam is shocked.  She is triumphant.  Boys cleverer than girls the very idea but her gloating is interrupted when Ottoline comes up to them and asks Adam where he got the pastry? He, still in good deed mood, offers her a bite.  No, she says she wonders who made it? Jessie and Adam look at her and realise.  They shout in unison HENRI! Ottoline is overjoyed.  Adam and Jessie take one of her hands each and she runs back to the Bakery with them.","Jessie, Adam, Ottoline"
,SCENE 7.  ,INT.  WILSONêS.,Florrie tries to persuade Kitty to wear black for Dieter service but Kitty refuses point blank.,"Florrie, Kitty"
,SCENE 8.  ,INT.  BAKERY.,Henri and Ottoline are reunited.  Jessie and Adam look away when they kiss but then when they look back they see that they are now both crying.  ,"Jessie, Adam, Ottoline (Henri)"
,,,"It must be something about foreigners, they think.  You would never see British people cry like that in broad daylight",
,SCENE 9.  ,EXT.  BEECH.  DUSK.  ,Ralph conducts a small funeral service for Dieter.  ,"Ralph, Adam, Florrie, Kitty"
,,,"Every time Ralph says Dieterês name.  As in Çour dear departed, friend Dieterê Adam added under his breath Çbrother Samê",
,,,They all finish by singing ÇThe Day Thou Gavest Lord is Endedê.  ,
,,,Florrie is heartened by the fact that Kitty hasnêt shed a tear.  That must surely be a good sign.  ,
18TH SEPTEMBER,THURSDAY ,,,
,SCENE ONE.  ,INT.  GRAHAMêS HALL WAY.  2.00pm.,"Isabel is about to leave for her afternoon with Ralph to find out about the Childrenês Church Mission in Hythe.  Gabriel follows her down the hall haranguing her.  The watch committee meets tonight.  The Reverend Winwood needs to be back for it.  There is going to be a deputation opposing the move for the Playhouse to open on Sunday nights to keep the troops entertained.  There are considerable concerns over the observance of Sunday and worries about men and women shut up in a dimly lit theatre.  Isabel, determined that nothing will spoil her day, humours him, picks up her picnic basket and goes.","Isabel, Gabriel"
,2,EXT.  HARBOUR WALL.  2.10.  PM,"Kitty is sitting watching the sea.  Victor comes up and asks to join her.  She says itês a free county.  He tells her that Lillian told him it was Kittyês half day off and that she thought Kitty would be here.  He says he knows that she loved Dieter and that she doesnêt care for him, Victor in the same way but he hopes that in time she might.","Kitty, Victor"
,2,EXT.  ROAD.  2.15 PM.,Ralph delighted at the spread Isabel has made helps her put the picnic basket and blanket in the boot.  She says she did it cos she knew theyêd be lucky to get a stewed cup of tea and a stale bun at the church in Hythe _ they are notoriously stingy.  Ralph laughs.,"Ralph, Isabel, Dorothea"
,,,"Suddenly, seemingly from nowhere, Dorothea is behind them with Mathew in the pram.  They are taken aback.  She takes their shock to be the surprise at seeing her out with Mathew so soon after his illness.  She explains that Dr Mcfee had been to see how he was doing and heêd told her that fresh air would do Mathew the world of good.  Dorothea says how pleased she is that Isabel is helping Ralph.  Heês been over-doing it lately and waves them off with her blessing.  ",
,3,EXT.  LEAS.  3.00PM.,Victor asks Kitty to take tea with him in The Metropoleês Palm Court.  She canêt help but be a bit impressed.,"Victor, Kitty"
,4,INT.  CAR.  3.15.  PM,Isabel wonders if Dorothea suspects anything.  Ralph doesnêt think so but is feeling increasingly guilty.  Both for what they did and for feeling so secretly happy but maybe he concludes it was wrong.  Look what happened afterwards.  ,"Isabel, Ralph"
,,,ÇPost hoc ergo propter hocê retorts Isabel.  Itês a fallacy to think that just because something happened after something else it was caused by it.,
,,,"But the vicar is not so sure.  After all isnêt thatês what prayer is all about, asking God to cause something to happen that wouldnêt have happened if you hadnêt asked him to do it?",
,,,"Isabel is incredulous, you mean you asked God to strike us down with lightening?",
,,,"No, he replies simply.  I asked him if you reciprocated my feelings.",
,,,"Well, you didnêt have to ask him.  She replies I could have told you.",
,5,INT.  PALM COURT.3.30.PM,"With the orchestra playing in the background, Victor asks Kitty to marry him.  She says she canêt.  She doesnêt love him.  Heês says he knows but maybe in time.  No, she says thereês something else but she canêt tell him here.  He says he knows that too.  She is flabbergasted.  He knows that and he still wants to marry her? Yes, that is why heês rushing things before other people realise _ which wonêt be long _ and start pointing fingers.  But she still canêt believe it.  He assures her he thinks itês a bit like buying a house and then finding out itês got a sitting tenant.  The sentiment might lack romance but its generosity is not lost on her.","Victor, Kitty"
,6,EXT.  FIELD.  .4.00PM.,"Ralph and Isabel having their picnic miles from anywhere or anyone.  Ralph has thought things through.  Heês never felt happier than he does with Isabel.  So this must be right.  He confesses to her that he and Dorothea have never slept in the room never mind the same bed.  They have no knowledge of each other in the biblical sense.  So strictly speaking his love for Isabel isnêt adulterous, as his marriage has never been consummated.  And maybe Isabel was right and Dorothea does know what they feel for each other.  He resolves to tell Dorothea tomorrow about Isabel and he deludedly talks himself into thinking that maybe it will be a relief for her to let him go.","Ralph, Isabel"
19TH SEPTEMBER,FRIDAY ,,,
,SCENE 1.  ,INT: WILSONêS KITCHEN.,Florrie tells Kitty she needs now to forget Dieter and concentrate on Victor.  Kitty is wavering but still canêt commit to marrying him.  ,"Florrie, Kitty"
,,,"ÇDo you want to end up in the workhouse or leaving your baby on a gravestone in the cemetery with your life ruined into the bargain?ê argues Florrie and then breaks down, and begs, Youêre my daughter and I wonêt let you.  But Kitty says she has to go to work.",
,SCENE 2;,INT: COUNCIL CHAMBERS.,Isabel been called to the council chamber by Hillary.  Gabriel isnêt making any sense.  When she arrives Gabriel thinks sheês his dead wife.  He has cracked up.  She says sheês going to get him home and call the doctor.  Hillary remarks thatêll be a long haul and sheêll have to take good care of him.,"Gabriel, Isabel, Hillary"
,SCENE 3.  ,INT.  WILSONêS LUNCHTIME.,"Adam has come home from school for lunch.  He finds Kitty staring at her food not eating it.  He says, penny for them.  ","Adam, Kitty"
,,,"She says he doesnêt even have a penny.  He says he did have, much more than that in fact but he gave it all to Dieter.  Only now heês worried because heês heard that a new act has been passed about trading with the enemy.  So heêll probably be sent to prison.  Kitty softens.  She tells him that unless Dieter gave him anything in return it wasnêt trading.  Then she goes on to confide that Victor has asked her to marry him but she doesnêt know what to do.  She doesnêt really feel happy about it.  Adam says he doesnêt feel happy, not in the same way he did when Sam was still here.  That nothing is the same since Sam died.  And sometimes when he feels happy, he feels bad about it.  Heês had some funny times with Jessie.  Then he thinks how much Sam would have enjoyed it and is sad.  But just cos heês not here Sam wouldnêt want Adam not to enjoy it.  Kitty says.  Then thanks her and then, meaning it kindly, he says he canêt understand why sheês getting so fat as she never seems to eat anything.  This is food for thought.  If her nine year old brother has now started to notice—?",
,SCENE 4.  ,INT.  VICARAGE.  EVENING.,Ralph comes in.  Dorothea remarks that he looks like he has the world on his shoulders.  He says there is something heêd like to talk about.  She says she thinks she knows what it is.  She would too.  He starts to try and say something but after several false starts she says sheêll make it easier for him.  She knows that they arenêt like other married couples and things arenêt Çproperê between them and sheês been praying about this for a long time and thinks God has answered her prayer so she doesnêt want Ralph to dismiss her proposal without a long think and talk with God about it—,"Ralph, Dorothea"
,,,His relief nay delight soon evaporates into despair when she outlines her solution.,
,,,They should adopt Mathew legally.  Then he would be their son and they would at last be a proper family.,
,SCENE 5.  ,EXT.  VICTORIA PIER.  LUNCHTIME.,Kitty finds Victor roller-skating on the pier and says yes.,"Kitty, Victor"
,SCENE 6.  .,INT.  GABRIELêS HOME,"Under the pretext of administering to the sick, i.e., Gabriel, Ralph comes to see Isabel.  She says she has something to tell him, Him her.  He tells her about Dorothea and that he couldnêt bring himself to say anything.  He reassures her that his feelings for Isabel are as strong as ever.  He knows heês a terrible coward itês just— She puts her finger to his lips and says sheês relieved.  She has to stay with her father.  His sanity is not up to snuff (Or 1914 phrase meaning the same). She doesnêt want to be responsible for destroying their respective families more than the Germans ever could.  They agree reluctantly to keep things under wraps.  Both are upset.  Maybe itês part of Godês plan that we should live with the wrong people thinks Isabel.  Gabriel, wanting attention, bangs his stick on the floor above.  Isabel lets out a cry of frustration.  Nil desperandum says Ralph and kisses her before going to see what Gabriel wants.","Ralph, Isabel"
,,,,
,,,,
22-Sep,,,,
,Scene 1,Int. Vicarage. Morning.,Ralph asks Dorothea how serious she is about adopting Mathew. She says how important this is to her— his getting well again is like a miracle! It is like a sign from God. Ralph has to go along with this but with some reservations. Ralph suggests she inform Marieke.,"Ralph, Dorothea"
,Scene 2,Ext. By the Harbour/Station. Morning.,"Victor, having called to the shop first, finds Kitty and joins her. He wants her to know he understands she is doing this for him (agreeing to marry him) but that someday she might actually come to love him— Upset Kitty tells him she canêt talk to him now, apologizes, and walks away.","Victor, Kitty"
,Scene 3,Int. Vicarage. Morning,"Dorothea tries to explain the good news to Marieke, that she is adopting Mathew. Marieke has difficulty taking this on board and when she fully understands seems a little emotional. Dorothea interprets this response as Marieke being very happy for the child.","Dorothea, Marieke"
,Scene 4,Ext. The Shore. Late Morning.,Adam sees Kitty and joins her. Why is she not at work? She doesnêt answer. He sees she is upset and wonders is she not happy she is marrying Victor? Kitty covers over her pain/confusion by assuring him she is happy to be marrying Victor. Heês so nice and so generous and so good-looking and brave. Adam is puzzled then why she seems to be crying. She explains— itês a funny thing but sometimes adults cry when theyêre happy.,"Adam, Kitty"
,Scene 5,Ext. Town Center. Mid-Day,"Ralph and Hillary run into each other. Hillary mentions the Pankhurst visit on Friday and asks if Ralph will be coming along. Ralph admits being uneasy about it as his Church would certainly disapprove of her Çmethodsê if not her Çcreedê. Hillary is amused more than anything else, says Gabriel feels the same way, but he for one (Hillary) doesnêt see any harm in it.","Ralph, Hillary"
,Scene 6,Int. Vicarage. Afternoon,"Dorothea tells Ralph she is a bit concerned for Marieke, ever since she told her about them adopting Mathew sheês been a bit strange. Ralph questions why this could be. Dorothea canêt think why since what they are doing is such a good thing for the child. Ralph tries to gentle question if they are doing this adoption thing for the child or for themselves. Dorothea asks can it not be for both?","Dorothea, Ralph"
,Scene 7,Ext/Int. In Vicinity of Barracks. Early Evening,"Adam takes a delighted Ottoline to her new lodgings. Training guns go off in the nearby barracks. Ottoline tells Adam he is a very good boy. He says he is doing as many good things as he can all the time, every day. Ottoline tells Adam how she heard a Belgian baby was close to death but, thanks be to God, survived. Adam tells her how his sister is so happy about marrying Victor all she can do is cry. He thinks all this good news is a sign that God is happy— so happy maybe very soon God is going to stop the war. Ottoline agrees.","Adam, Ottoline"
23-Sep,TUESDAY,,,
,Scene 1,Int/Ext. Vicarage. Morning,Dorothea refuses to allow Marieke take Mathew out for a push in his pram as he is too fragile still and the cold air would be bad for him. Esme senses how upset Marieke is by this and tries to comfort her but Marieke tries to down-play her upset..,"Dorothea, Marieke, Esme"
,Scene 2,Ext. Mooreês Bakery Shop. Mid-Day.,"Ottoline drops in to see how Henri is doing and she greets Hilda as well (Henri is not in this episode). Their new lodgings are fine, lovely (very slight hint of uneasiness in Ottolineês voice). She says they wondered, well she was wondering, if it would be a good idea if she and Henri had a party. Would Hillary mind? Is it a proper time to have a party with so much trouble? Hilda thinks this is a great idea and says she and Ernie can help them to organize it. They can bake all kinds of goodies specially. It can be an English/Belgian evening. Ottoline likes that idea— English and Belgian celebrating together despite this terrible war.","Ottoline, Hilda"
,Scene 3,Int. The Vicarage. Refugee Centre. Early Afternoon.,"Hillary approaches Dorothea to say Pankhurst is keen to meet volunteers such as herself before she gives her address on Friday, Isabel is very keen, would she be interested? Dorothea is surprised at this news but non-committal. Sheêd need to consult with how Ralph might feel and her hands are so full with Mathew— Sheêll really have to think about it.","Hillary, Dorothea"
,Scene 4,Int. Wilsonês Home. Late afternoon.,"Jack goes on at Kitty about giving Victor a hard time. Says he met him earlier and the fellow doesnêt know whatês happening. Kitty gets upset and denies giving Victor a hard time. Jack tells her to grow up and stop mopping about the place like sheês the only one with troubles, these are tough times for everybody. Kitty gets upset and storms out. ","Jack, Kitty"
,Scene 5,Int. Vicarage. Early Evening,"Marieke is singing a Belgian lullaby (Une Poule Blancheê) to Mathew as Esme enters the room. Marieke stops singing. Esme tells her it is lovely to go on. Marieke finishes the song. Esme asks her what it means. She explains awkwardly. Mathew is asleep. Marieke doesnêt want to actually put him down in his cot, she says she loves just feeling him so peaceful in her arms, his heat, his smell. Esme says he is a very beautiful and very lucky little boy. Marieke agrees. Esme points out how close Marieke is to him. She agrees but says who wouldnêt be? Esme suspects Marieke is closer to Mathew than she is letting on.","Marieke, Esme"
,Scene 6,Int. Ottoline/Henriês Lodgings. Evening,Hilda arrives with a small piece pottery/Jug as a small gift for Ottoline to decorate the place with. Ottoline is hugely grateful. Hilda is impressed that Ottoline has really cleaned the place up. Ottoline praises Jessie and Adam for helping her so much... she shows Hilda some wild flowers Jessie picked especially for them. Ottoline hints at how much she loved her own place back home and describes it a little. Sounds of soldierês training break the mood as Ottoline jumps in response and Hilda senses all is not well here.,"Hilda, Ottoline"
,Scene 7,Int. Wilsonês Home. Evening.,"Kitty meets Esme returning from work. Kitty tells her about Jack and what he was saying about her giving Victor a hard time. Esme asks if she has been hard on Victor and Kitty admits she probably has been. Her emotions are all mixed up. Esme tells Kitty she understands she is still grieving over Dieter still, thatês only natural, but really wouldnêt Dieter be ok with her marrying Victor like this because it is good for her and the child, and Victor is such a nice man. And if Victor is happy then what Kitty is doing is a good thing for everybody. Itês the best thing. Kitty takes this on board.","Kitty, Esme"
24-Sep,Wednesday,,,
,Scene 1,Int. Ottoline/Henriês Lodgings. Early hours of Wednesday Morning.,Sounds of training/guns from nearby barracks. Henri screams awake and wants to run away. Ottoline calms him down and has reassures him. He insists they cannot stay here. They cannot. Ottoline tells him it will all be fixed very soon. Very soon. He slowly calms.,Ottoline (Henri)
,Scene 2,Int. Vicarage. Morning.,"Esme confirms to Dorothea that Marieke has taken Mathew out for a push in the pram. Dorothea is surprised and a little annoyed at this. Yesterday she told Marieke it was too soon for him to be out, and anyway Marieke should have asked permission. Esme gently defends Marieke saying sheês cared for Mathew so long and seen him through so much, naturally she still feels at least a little bit responsible for his welfare. Dorothea takes this into account.","Esme, Dorothea"
,Scene 3,Ext. Mooreês Bakery. Mid-Day,"Hilda mentions how tired Henri seems today and asks if she is sure everything is ok at their new place. Ottoline assures her it is, they are so grateful to everybody especially Hillary for getting them such a nice place to live. But she cannot keep up the pretence, she becomes upset and Hilda insists she tell her what exactly the problem is—","Hilda, Ottoline"
,Scene 4,Ext. The Leas. Lunchtime,"Victor meets Kitty during her lunch break. First she gives out to him for talking to Jack. He defends himself by saying he didnêt have anybody else to turn to. Jack is the only friend, of sorts, he has around here. Kitty softens and apologizes for being so cold to him the other day. He is fine about it. And asks her again if she is really ok marrying him. She says she is.","Victor, Kitty"
,,,Victor wonders if they shouldnêt set the day soon as heêll be going overseas in a few weeksê time. Kitty agrees.,
,Scene 5,Int. Mooreês Bakery. Lunchtime,"Ottoline tells Hilda that Henri has bad dreams about what happened to him but what seems to be making him worse is all the military noise from the barracks. He wakes up and is so frightened. Ottoline tries to say it will be alright in time, in time he will recover and all the nightmares will go away, but Hilda insists they have to get away from that place. But Ottoline wonêt hear of it. It would be such bad manners to insult Hillary after he has gone to such trouble for them They could never do that.","Ottoline, Hilda"
,Scene 6,Int. Vicarage. Afternoon.,Esme is trying to explain to Marieke about why she should not have taken Mathew out this morning before asking Dorothea. Dorothea arrives and Esme says sheês already explained the situation to Marieke. Marieke assures Dorothea she understands and she meant no harm and it wonêt happen again.,"Esme, Marieke, Dorothea"
,Scene 7,Ext. Frostês Photo-Shop. Afternoon,"Victor is walking Kitty back to work. He tells her he has something for her, itês not the real thing, just something inexpensive he got in a little shop the other day as a kind of engagement ring. Heêll understand if she doesnêt want to wear it just yet that would be ok... Kitty tells him it is beautiful and asks him to put it on her finger. He does so and she kisses him. She thanks him and he thanks her as she goes into the shop.","Victor, Kitty"
,Scene 8,Int. Vicarage. Evening.,"Dorothea explains to Esme that Marieke taking Mathew out this morning was very concerning, and while she understands Marieke is very fond of Mathew she is going to have to accept, as hard as it may be, that Dorothea is virtually his mother now. Dorothea tells Esme this is why she has decided to take Mathew into her own room especially at night in order to help Marieke begin to distance herself a little from him. Itês clear Marieke is far too attached for her own good and for Mathewês, so that will have to be addressed over the coming weeks. ","Dorothea, Esme"
,,,Esme admits Dorothea is probably the best judge of that but tries to hint that perhaps Mathew isnêt just a child she found. Dorothea either doesnêt hear what Esme is trying to say or doesnêt want to hear. The matter is closed.,
25-Sep,THURSDAY,,,
,Scene 1,Int. Vicarage. Lunchtime,"Dorothea is preparing a feed for Mathew when Ralph arrives in. He is surprised Marieke isnêt doing that, can she manage? Handing Mathew to Ralph for a Moment Dorothea says she knows exactly what sheês doing and that she told Marieke to go and help out at the refugee centre this morning. She explains it might be better if Marieke spent a bit more of her time there, after all sheêll be mixing with other Belgians and that canêt be a bad thing. Ralph wonders if she isnêt being a bit too heavy with Marieke since clearly the girl likes being with Mathew. Dorothea says she is only being cruel to be kind. Marieke will be leaving them sooner or later and when she does it will be without Mathew, so she needs to get used to that. Ralph thinks maybe Dorothea has a point.","Dorothea, Ralph"
,,,Dorothea is suddenly struck by the sight of Ralph holding the child. She asks him how it feels? He doesnêt understand. She says— Çto be holding our child in your arms?ê,
,Scene 2,Int. Photo-Shop. Morning,"Hillary meets Lillian with some news of possible military photographic work for Sidney if he is interested. Lillian says of course he would be. Sidneyês just itching to get out there to snap some of the action. Hillary thinks this may be more domestic, Home Front kind of stuff, but would at least give him an in. Heêd have to go to London for a few days from tomorrow and bring along some of his work. ","Hillary, Lillian"
,,,Hillary and Lillian then discuss the Pankhurst talk in the Town Hall tomorrow which is attracting a lot of publicity/attention and looks like it will fill the hall. Hillary says how Gabriel is a little concerned there could be trouble if Pankhurst goes annoying people with her equality drivel. Lillian questions Gabrielês views and says how sheêd love to get a photo of Pankhurst but the crowded conditions of the Town hall would make it impossible. Hillary notes this.,
,Scene 3,Int. Ottoline/Henriês Lodgings. Evening,"Ernie and Hilda arrive early to help out at the party. Ottoline talks about Henriês wonderful voice and says before the night is out he will sing a song for everybody. Henri says Ottolineês voice is better than his, she sings like an angel. The sounds of troops training carries into the room and Henri becomes a little jumpy. Ottoline tells him to be calm, they are among friends. The party is starting. Henri apologizes. Some Belgian acquaintances arrive and as Henri and Ottoline greet them Hilda tells Ernie Henri really is in a bad way, sheês glad she talked to Hillary earlier as they have to help them. Ernie agrees.","Ernie, Hilda, Ottoline, Henri"
,Scene 4,Int. The Vicarage. Evening,"Hillary is checking to see if Dorothea has decided about this audience with Pankhusrt before her talk. He needs to have an idea of numbers. She really doesnêt think they will go. Ralph comes home and says this visit of Pankhurstês is really getting people all excited and he doesnêt understand why. After all sheês just as famous for her vandalism as she is for her views and even they are questionable. Hillary defends Pankhurst on the grounds that the purpose of her touring the country is to encourage men to sign up and do their duty by their country. Ralph argues that if she really believed in equality sheêd be demanding that women signed up as well. Ralph realizes he is getting a bit carried away and apologizes saying heês already given Isabel an earful. Dorothea picks up on this and wonders when was he talking to Isabel— Ralph mumbles something about meeting her on the way— outside the Town Hall— There is a slight awkward silence, broken by Hillary who says heêd better be going. Ralph tells Dorothea heêll show him out.","Hillary, Dorothea, Ralph"
,Scene 6,In. Ottoline/Henriês Lodgings. Evening.,"A guest (a Belgium?/ Ottoline?/ Hilda?), accompanied if possible by some simple instrumentation like a hand accordion, finishes a song and everyone applauds as the distant sound of guns from the training camp go off. Ernie calls for Henri to sing. Henri moves quickly away. Ottoline tries again to calm him but he is more disturbed than ever, muttering sounds and asking where certain people/family are. Ottoline tries to explain to him where he is. Ernie tries as well. The guns go off again in the distance and Henri shouts out No! (In Belgium) and the room is silenced. He repeats the word No! No! Ottoline tries to calm him and he runs out of the room and onto the street. Ottoline follows after him. Hilda instructs Ernie to follow after them and make sure they are all right. ","Ernie, Henri, Ottoline, Hilda"
,Scene 7,Ext. Frostês Photo-Shop. Evening.,Hillary meets Lillian as he comes from the Vicarage. She confirms that Sidney will definitely be on that train to London tomorrow. Hillary says great. Heêll get all the details over to them later on. Hillary also mention that he can get Lillian in to meet Pankhurst at a small gathering in the Town Hall before she delivers her talk. Lillian is delighted. ,"Hillary, Lillian"
,Scene 8,Int. Ottoline/Henriês New Lodgings. Evening,"All the guests have gone. Ottoline and Ernie arrive back with Henri who is very sorry for his behaviour. Ernie and Hilda tell them it is ok, they understand. Ottoline explains it seems to be all this military stuff happening around them. Hilda asks if theyêd like to come and stay with them instead. Theyêve already looked into it and Hillary would be ok with it. Ottoline can hardly believe it. In gratitude Henri sings a song.","Ottoline, Ernie, Hilda, Henri"
26-Sep,FRIDAY,,,
,Scene 1,Int. Vicarage. Morning.,"Dorothea sounds Ralph out on how he feels about Mathew being his/their son. Caught a little off guard by the question, and a little forced Ralph maintains itês— nice. Dorothea suggests he will soon have to start giving more time to Mathew, getting to know him etc. ÇTheyê are a family together. Ralph says of course but is a little uneasy/uncomfortable. He references Isabel and how Dorothea is abandoning her to the refugee work. Dorothea is thrown by yet another reference to Isabel and denies any such thing. Things will be normalized soon, once Mathew is well again, and she (Dorothea) will be able to care for Mathew and do work outside of the home as well. Ralph wonders if she wouldnêt be taking on too much by trying to do both.","Dorothea, Ralph"
,Scene 2,Int. Gabrielês Home. Morning,"Isabel is looking forward to the Pankhurst talk this evening. Gabriel moans and complains about Pankhurst... We donêt need her help, weêre doing fine without her. Sheês just using the war to promote her own infernal agenda. Hillary suggests Gabriel give the whole thing a miss and send his apologies but Gabriel (secretly fascinated to see/hear this woman) says heêll just have to suffer meeting and greeting her.","Isabel, Gabriel, Hillary"
,Scene 3,Int. Vicarage. Morning.,"Dorothea tells Ralph she may take Mathew out in his pram after all. She may even walk as far as the church, to attend Ralphês service. Ralph questions if she thinks Mathew is up to it? And what will Marieke think since yesterday she (Dorothea) said he wasnêt up to going out? Dorothea, sounding a little impatient, maintains it is none of Mariekeês business. ","Dorothea, Ralph"
,Scene 4,Ext. The Leas. Late Morning.,"Isabel meets Dorothea pushing Mathew in his pram. Dorothea apologizes for not being around to help as much as sheêd like to these past few days. Isabel mentions the Pankhurst visit and how apprehensive everybody is about it. In passing Isabel says she presumes Dorothea wonêt be coming to the pre-talk audience with Pankhurst because of Ralphês feeling on the matter. Dorothea lightly questions how Isabel knows how Ralph feels about this. Isabel dissembles awkwardly by saying Ralph must have said something about it at some time, she canêt be sure when. Dorothea is more curious about this but opts to let it go, itês something and nothing whatever sheês thinking. Sensing somethingês bothering Dorothea Isabel asks if everything is alright? Dorothea assures her it is. But at the very last moment, almost as a very slight afterthought, Dorothea says she will be coming to Pankhurst after all. Isabel is taken-aback.","Isabel, Dorothea"
,Scene 5,Ext/Int. The Wilsonês Home. Evening,"Kitty has just bid Victor goodnight as Florrie arrives. She tells Kitty she and Victor were  looking at that hotel for their wedding reception. Kitty thinks they should just have a small gathering in her home to save on costs. She asks Florrie what she thinks of Victor, really thinks. Florrie says heês a good man. And good men like Kittyês father, who respect their wives and work hard, are hard to find. Florrie tells Kitty she has something to show her—","Kitty, Florrie"
